doc_id,label,category,year,text,split,source,journalTitle,doi,pubType
40376348_MED,d,MCI,2025,Role Generative Artificial Intelligence Personalized Medicine Systematic Review Precision medicine presents challenges data collection cost privacy tailors treatments patient s unique genetic clinical profile ability produce realistic confidential patient data generative artificial intelligence AI offers promising avenue revolutionize patient centric healthcare systematic review aims assess role generative AI personalized medicine Following Preferred Reporting Items Systematic Reviews Meta Analyses PRISMA guidelines searched PubMed Web Science Scopus CINAHL Google Scholar identifying 549 studies removing duplicates applying eligibility criteria 27 studies relevant included systematic review Generative adversarial networks GANs commonly used models 16 studies followed variational autoencoders VAEs seven studies models primarily applied,train,MED,,10.7759/cureus.82310,
PPR1119011_PPR,d,MCI,2025,Regional brain aging patterns reveal disease specific pathways neurodegeneration heterogeneity brain aging hallmark neurological psychiatric disorders machine learning tools used characterize process including brain age paradigm largely relied global metrics lack specificity map complex patterns introduce BrainAgeMap interpretable deep learning framework generates fine grained voxel wise maps brain predicted age difference brain PAD T1 weighted magnetic resonance imaging scans provide converging lines evidence framework s clinical prognostic neurobiological utility Disorder specific topographies accelerated aging identified Alzheimer s disease AD frontotemporal dementia schizophrenia Longitudinal analysis hippocampus revealed accelerated aging individuals progressive versus stable mild cognitive impairment MCI demonstrating prognostic value Regional,train,PPR,,10.1101/2025.11.12.25339989,
40790571_MED,b,Parkinson,2025,Leveraging BERT embedding ICD codes large scale cardiovascular EMR data understand patient diagnostic patterns integration electronic medical records EMRs artificial intelligence AI enhancing medical research particularly real world evidence RWE studies Extracting insights coded medical data ICD 10 codes essential patient characterization Traditional techniques hot encoding OHE face limitations particularly managing high dimensional data study Bidirectional Encoder Representations Transformers BERT approach introduced encode ICD 10 diagnostic codes significantly improving model performance reducing dimensionality Data 495 269 patients visited Cardiology Department Asan Medical Center 2000 2020 used performance models trained OHE ClinicalBERT embeddings compared predicting major adverse cardiovascular events year following,train,MED,,10.1186/s12911-025-03145-x,
39902153_MED,c,Vascular dementia,2024,Optimizing Machine Learning Models Accessible Early Cognitive Impairment Prediction Novel Cost effective Model Selection Algorithm Cognitive impairment dementia related diseases develop years moderate severe deterioration cognitive function occurs dementia cases especially low middle income countries remain undiagnosed limited access affordable diagnostic tools Additionally development accessible tools diagnosing predicting cognitive impairment extensively discussed literature objective study develop cost effective highly accessible machine learning model predict risk cognitive impairment years clinical insight utilized easily accessible data National Alzheimer s Coordinating Center NACC Uniform Data Set UDS train evaluate various machine learning deep learning models novel algorithm developed facilitate selection cost effective models,train,MED,,10.1109/access.2024.3505038,
40770222_MED,a,Alzheimer,2025,Alzheimer s disease risk prediction using machine learning survival analysis comorbidity based approach Alzheimer s disease AD presents pressing global health challenge demanding improved strategies early detection understanding progression study address need employing survival analysis techniques predict transition time Cognitive Normal CN Mild Cognitive Impairment MCI elderly individuals considering predictive value baseline comorbidities Leveraging data Alzheimer s Disease Neuroimaging Initiative ADNI Australian Imaging Biomarker Lifestyle Flagship Study Ageing AIBL databases construct feature sets encompassing demographics cognitive scores comorbidities Various machine learning deep learning methods survival analysis employed performing model fast random forest achieves concordance index 0 84 considering feature modalities,train,MED,,10.1038/s41598-025-14406-0,
41463017_MED,a,Alzheimer,2025,Machine Learning Enabled Medical Devices Authorized Food Drug Administration 2024 Regulatory Characteristics Predicate Lineage Transparency Reporting b Background b Food Drug Administration FDA authorized 690 machine learning ML enabled medical devices 1995 2023 2024 new guidance enabled inclusion Predetermined Change Control Plans PCCPs raising expectations transparency equity safety Good Machine Learning Practice GMLP framework b Objective b objective assess regulatory pathways predicate lineage demographic transparency performance reporting PCCP uptake ML enabled devices approved FDA 2024 b Methods b conducted cross sectional analysis FDA authorized ML enabled devices 2024 Data extracted FDA summaries included regulatory pathway predicate genealogy performance metrics demographic,train,MED,,10.3390/biomedicines13123005,
40867185_MED,e,Lewy body dementia,2025,Automated Sleep Stage Classification Using PSO Optimized LSTM CAP EEG Sequences automatic classification sleep stages Cyclic Alternating Pattern CAP subtypes electroencephalogram EEG recordings remains significant challenge computational sleep research short duration CAP events inherent class imbalance clinical datasets b Background Objectives b research introduces domain specific deep learning employs LSTM network optimized PSO Hyperband hybrid hyperparameter tuning method b Methods b research enhances EEG based sleep analysis implementation hybrid optimization methods LSTM architecture addresses CAP sequence classification requirements requiring architectural changes b Results b developed model demonstrates strong performance CAP Sleep Database achieving 97 accuracy REM 96 accuracy stage S0,train,MED,,10.3390/brainsci15080854,
40062487_MED,a,Alzheimer,2025,Leveraging Artificial Intelligence Inform Care Coordination Identifying Intervening Patients Unmet Social Needs Scoping Review h4 Aim h4 reviewed artificial intelligence applied inform care coordination identifying intervening patients unmet social needs h4 Design h4 Scoping review h4 Data sources h4 PubMed CINAHL PsycInfo Scopus databases searched articles published November 2023 h4 Methods h4 Articles excluded reviews protocols did explicitly mention artificial intelligence did primarily focus using identify address unmet needs inform care coordination h4 Results h4 476 articles underwent title abstract screening 102 assessed text eligibility ultimately included articles used natural language processing machine learning articles used natural language processing article,train,MED,,10.1111/jan.16874,
39904802_MED,c,Vascular dementia,2025,Integration remote sensing machine learning algorithm agricultural drought early warning Genale Dawa river basin Ethiopia Drought remains menace Horn Africa result Ethiopia s Genale Dawa River Basin vulnerable agricultural drought study integrates remote sensing machine learning algorithm early warning identification assessment prediction index based agricultural drought basin track severity drought basin 2003 2023 range high resolution satellite imagery output indexes used including Vegetation Condition Index VCI Thermal Condition Index TCI Vegetation Health Index VHI Additionally Artificial Neural Network machine learning technique used predict agricultural drought VHI period 2028 2033 Results depict 2023 period 25 severe drought 18 extreme drought countered,train,MED,,10.1007/s10661-025-13708-0,
39851299_MED,e,Lewy body dementia,2024,Spatial Cognitive EEG Feature Extraction Classification Based MSSECNN PCMI aging population rising decline spatial cognitive ability critical issue affecting quality life elderly Electroencephalogram EEG signal analysis presents substantial potential spatial cognitive assessments conventional methods struggle effectively classify spatial cognitive states particularly tasks requiring multi class discrimination pre post training cognitive states study proposes novel approach EEG signal classification utilizing Permutation Conditional Mutual Information PCMI feature extraction Multi Scale Squeezed Excitation Convolutional Neural Network MSSECNN model classification Specifically MSSECNN classifies spatial cognitive states classes cognitive training based EEG features PCMI extracts nonlinear spatial features generating spatial feature matrices different channels SENet,train,MED,,10.3390/bioengineering12010025,
39720127_MED,a,Alzheimer,2024,Artificial Intelligence Revolutionary Role Physical Mental Rehabilitation Review Recent Advancements integration artificial intelligence AI technologies physical mental rehabilitation potential significantly transform fields AI innovations including machine learning algorithms natural language processing computer vision offer occupational therapists advanced tools improve care quality technologies facilitate precise assessments development tailored intervention plans efficient treatment delivery enhanced outcome evaluation review explores integration AI various aspects rehabilitation providing thorough examination recent advancements current applications highlights AI applications natural language processing computer vision virtual reality machine learning robotics shaping future physical mental recovery occupational therapy,train,MED,,10.1155/bmri/9554590,
41485703_MED,d,MCI,2026,Synergistic integration clinical multi omics data early MCI diagnosis using attention based graph fusion network h4 Background h4 Mild cognitive impairment MCI precursor Alzheimer s disease AD requires precise early diagnosis Single omics approaches miss disease complexity motivating integrative interpretable solutions h4 New method h4 present Attention based Multimodal Graph Fusion Network MGFN integrates clinical genomic epigenomic transcriptomic data biologically curated features Clinico Genetic Risk Score CGRS Curated Epigenomic Signature CES Differential Expression Signature DES modality encoded modality specific graph convolutional network capture higher order intra modal interactions downstream attention module adaptively weights modalities fusion h4 Results h4 ADNI cohort,train,MED,,10.1016/j.jneumeth.2025.110664,
37663348_MED,c,Vascular dementia,2023,Intelligence humans machines joint perspective paper aims address divergences contradictions definition intelligence different areas knowledge particularly computational intelligence psychology concept significant Despite differences motivation approach fields contributed rise cognitive science lack standardized definition empirical evidence measurement strategy intelligence hindrance cross fertilization areas particularly semantic based applications paper seeks equalize definitions intelligence perspectives computational intelligence psychology offer overview methods used measure intelligence argue consensus intelligence term interchangeably used similar opposed contradictory definitions fields paper concludes summary central considerations contributions state intelligence agent s ability process external internal information optimum adaptation decision making environment according ontology decode information output action,train,MED,,10.3389/fpsyg.2023.1209761,
41440512_MED,b,Parkinson,2025,Artificial Intelligence Risk Stratification Diffuse Large B Cell Lymphoma Systematic Review Classification Models Predictive Performances b Background b Diffuse large B cell lymphoma DLBCL biologically heterogeneous malignancy various outcomes despite significant advances therapeutic options Current conventional prognostic tools e g International Prognostic Index IPI lack sufficient precision individual patient level artificial intelligence AI including machine learning ML deep learning DL enable specialists navigate complex datasets final aim improving prognostic models DLBCL b Objectives b scoping review aims systematically map current literature regarding use AI ML techniques DLBCL outcome prediction risk stratification categorized studies data modality computational approach identify key trends,train,MED,,10.3390/medsci13040280,
40104921_MED,a,Alzheimer,2025,Role AI Modern Hernia Surgery Review Practical Insights BackgroundArtificial intelligence AI revolutionizing various aspects health care particularly surgical field offers significant potential improving surgical risk assessment predictive analytics research advancement Despite development numerous AI models surgery remains notable gap understanding specific application context hernia surgery PurposeThis review aims explore evolution AI utilization hernia surgery past 2 decades focusing contributions Machine Learning ML Natural Language Processing NLP Computer Vision CV Robotics ResultsWe discuss AI fields enhance surgical outcomes advance research domain hernia surgery ML focuses developing training prediction models NLP enables seamless human computer interaction use Large Language Models LLMs CV,train,MED,,10.1177/15533506251328481,
41130478_MED,b,Parkinson,2025,Identification defensins using transformer derived protein embeddings discrete cosine transformation enhanced evolutionary features generative adversarial capsule bidirectional temporal convolutional neural network Defensins cationic antimicrobial peptides AMPs broad spectrum activity lower propensity resistance development represent promising candidates combating multidrug resistant bacteria contributing host directed therapies current computational models defensin prediction suffer limited accuracy inadequate feature representation model design address limitations introduce GAC BTCNN Pred novel predictor defensin identification approach integrates advanced feature extraction hybrid model architecture Initially derive evolutionary information using segmented Position Specific Scoring Matrix seg PSSM subsequently enhanced Discrete Cosine Transformation DCT reduce noise emphasize local sequence motifs creating,train,MED,,10.1016/j.ijbiomac.2025.148336,
40614523_MED,a,Alzheimer,2025,Transformer attention based neural network cognitive score estimation sMRI data Accurately predicting cognitive scores based structural MRI holds significant clinical value understanding pathological stages dementia forecasting Alzheimer s disease AD existing deep learning methods depend anatomical priors overlooking individual specific structural differences AD progression address limitations work proposes deep neural network incorporates Transformer attention jointly predict multiple cognitive scores including ADAS CDRSB MMSE architecture employs 3D convolutional neural network backbone encode sMRI capturing preliminary local structural information improved Transformer attention block integrated 3D positional encoding 3D convolutional layer adaptively capture discriminative imaging features brain focusing key cognitive related regions effectively,train,MED,,10.1016/j.compbiomed.2025.110579,
40399405_MED,b,Parkinson,2025,precision agriculture tea leaf disease detection using CNNs image processing study introduce groundbreaking deep learning DL model designed precise task classifying common diseases tea leaves leveraging advanced image analysis techniques model distinguished complex multi layer architecture crafted adeptly handle 256 256 pixel images color channels RGB Beginning input layer complemented Zero Padding 2D layer preserve spatial dimensions model ensures retention crucial geographical information depth innovative use convolutional layer 64 7 7 filters followed batch normalization Rel U activation allows extraction representation intricate patterns input data Key model s design incorporation residual blocks facilitating learning deeper networks alleviating vanishing gradient problem,train,MED,,10.1038/s41598-025-02378-0,
39737836_MED,c,Vascular dementia,2025,Non Invasive Diagnosis Moyamoya Disease Using Serum Metabolic Fingerprints Machine Learning Moyamoya disease MMD progressive cerebrovascular disorder increases risk intracranial ischemia hemorrhage Timely diagnosis intervention significantly reduce risk new onset stroke patients MMD current diagnostic methods invasive expensive non invasive diagnosis using biomarkers MMD rarely reported address issue nanoparticle enhanced laser desorption ionization mass spectrometry LDI MS employed record serum metabolic fingerprints SMFs aim establishing non invasive diagnosis method MMD Subsequently diagnostic model developed based deep learning algorithms exhibited high accuracy differentiating MMD group HC group AUC 0 958 95 CI 0 911 1 000 Additionally hierarchical clustering analysis revealed,train,MED,,10.1002/advs.202405580,
41674512_MED,c,Vascular dementia,2026,Temporal comorbidity patterns Alzheimer s disease vascular dementia population based observational study UK Biobank h4 Introduction h4 Alzheimer s disease AD vascular dementia VaD comorbidities shape disease trajectories care needs timing lifespan remains poorly understood h4 Methods h4 analyzed comorbidities using patient hospital International Classification Diseases 10th Revision codes 10 730 UK Biobank participants AD VaD spanning 20 years 10 years diagnosis Logistic regression Bayesian network analysis identified time subtype specific risk patterns validated controls h4 Results h4 Distinct comorbidities emerged decades diagnosis AD depressive episodes osteoporosis type 1 diabetes appeared 20 years pre diagnosis VaD characterized early cerebral infarctions,train,MED,,10.1002/dad2.70265,
41156474_MED,b,Parkinson,2025,Application Artificial Intelligence Technologies Intervention Promoting Healthy Eating Nutrition Older Adults Systematic Literature Review b Background Objectives b aging population faces multitude health challenges particularly comes maintaining proper nutrition Age related physiological changes decreased metabolism diminished taste perception difficulty chewing lead insufficient nutrient intake ultimately resulting malnutrition crucial address issues promote physical health overall modern era artificial intelligence AI technologies including robots machine learning algorithms increasingly harnessed encourage healthy eating habits older adults critical support healthy aging mitigate diet related chronic diseases little synthesis established effectiveness delivering personalized scalable adaptive interventions older adults systematic review considers state art application AI,train,MED,,10.3390/nu17203223,
PPR1106467_PPR,e,Lewy body dementia,2025,Quantitative pathology APOE genotype reveal dementia risk progression Lewy body disease Dementia Lewy body diseases LBD common arises heterogeneous incompletely understood pathways Evidence suggests contributions genetic factors including APOE 4 genotype pathology including concomitant Alzheimer s disease pathology hypoperfusion related orthostatic hypotension relative impact factors remains unclear address analysed 399 post mortem brains LBD cases comprising Parkinson s disease Parkinson s disease dementia dementia Lewy bodies controls integrating APOE genotype clinical data assessment ischaemic pathology alongside large scale digital pathology quantification established image analysis pipeline utilising machine learning enable automated standardised measurement synuclein amyloid phosphorylated tau burden multiple brain regions,train,PPR,,10.1101/2025.10.20.25338378,
40438823_MED,a,Alzheimer,2025,Blockchain Securing AI Driven Healthcare Systems Systematic Review Future Research Perspectives integration AI healthcare significantly advanced diagnostics patient monitoring personalized treatments reliance vast datasets raises critical concerns data privacy security trustworthiness Blockchain technology decentralized immutable nature emerged promising solution challenges systematic review aims explore role blockchain securing AI driven healthcare systems evaluating potential enhance data security privacy interoperability identifying key challenges future research directions review followed Preferred Reporting Items Systematic Reviews Meta Analyses PRISMA guidelines conducting comprehensive search databases IEEE Institute Electrical Electronics Engineers Xplore Digital Library Scopus Web Science PubMed Inclusion criteria focused peer reviewed studies discussing blockchain AI,train,MED,,10.7759/cureus.83136,
41237961_MED,d,MCI,2026,machine learning based discriminative framework mild cognitive impairment risk middle aged elderly Chinese patients depression evidence CHARLS CLHLS h4 Objective h4 study aimed evaluate application value machine learning ML techniques discrimination mild cognitive impairment MCI middle aged elderly Chinese patients depression determine major factors associated MCI h4 Methods h4 study based data 2018 China Health Retirement Longitudinal Study CHARLS divided training set internal testing set 7 3 ratio addition data Chinese Longitudinal Healthy Life Survey CLHLS cohort selected external validation ML methods adopted construct discriminative model MCI middle aged elderly patients depression fold cross validation used confirm robustness model Decision,train,MED,,10.1016/j.jad.2025.120701,
41266647_MED,b,Parkinson,2025,Earlier prediction Parkinson s disease using cross non decimated wavelet transform machine learning algorithm Parkinson s disease PD brain disorder affects person s body movement causing stiffness shaking imbalance Earlier detection PD challenging task researchers paper earlier detection PD performed using Cross Non Decimated Wavelet Transform CNDWT Bayesian Optimized Multiple Linear Regression BOMLR algorithm PD voice data amplitude sliced augmented processed CNDWT CNDWT decomposes amplitude sliced augmented PD voice data Haar transform reconstruction performed using Daubechies wavelet order 3 DB3 transformations Preprocessed data correlated identification highly influential data attributes PD Bayesian Optimized Multiple Linear Regression BOMLR method applied highly correlated,train,MED,,10.1038/s41598-025-24996-4,
40692601_MED,c,Vascular dementia,2025,Assessing WildfireGPT comparative analysis AI models quantitative wildfire spread prediction study examines application WildfireGPT wildfire forecasting focusing limitations quantitative predicting Radiative Power FRP spread comparing performance specialized predictive model based TabNet WildfireGPT widely accessible convenient wildfire related discussions lacks specialized training real time data integration algorithmic precision required reliable wildfire forecasting highlight shortcomings conducted experiment using real world NASA Radiative Power FRP datasets TabNet based model trained variables Vapor Pressure Deficit VPD temperature T pressure P Weather Index FWI demonstrated high correlation low Mean Absolute Error MAE Mean Squared Error MSE forecasting FRP values contrast RAG retrieval augmented generation LLM,train,MED,,10.1007/s11069-025-07344-7,
39403068_MED,d,MCI,2024,identification cognitive impairment Parkinson s disease using biofluids neuroimaging artificial intelligence h4 Introduction h4 Parkinson s disease PD neurodegenerative movement disorder causing severe disability cognitive impairment disease progresses necessary develop biomarkers cognitive decline PD earlier detection prediction disease progression h4 Methods h4 reviewed literature used artificial intelligence based techniques sensitive analyses determine potential biomarkers cognitive impairment PD h4 Results h4 combining biomarker types including neuroimaging biofluids resulted higher accuracy Focused analysis biomarker type revealed using structural functional magnetic resonance imaging MRI resulted accuracy area curve AUC values 80 0 80 beta amyloid 42 tau able classify PD subjects cognitive function,train,MED,,10.3389/fnins.2024.1446878,
37971501_MED,e,Lewy body dementia,2024,Metabolic network alterations supportive biomarker dementia Lewy bodies preserved dopamine transmission h4 Purpose h4 Metabolic network analysis FDG PET utilizes index inter regional correlation resting state glucose metabolism proven provide complementary information regarding disease process parkinsonian syndromes goals study evaluate pattern similarities glucose metabolism network connectivity dementia Lewy bodies DLB subjects subthreshold dopaminergic loss compared advanced disease stages ii investigate metabolic network alterations FDG PET discrimination patients early DLB neurodegenerative disorders Alzheimer s disease Parkinson s disease multiple atrophy individual patient level principal component analysis PCA h4 Methods h4 FDG PETs subjects probable possible DLB n 22 significant dopamine deficiency,train,MED,,10.1007/s00259-023-06493-w,
40742756_MED,a,Alzheimer,2025,MDGraphEmb toolkit graph embedding classification protein conformational ensembles h4 Motivation h4 Molecular Dynamics MD simulations essential investigating protein dynamics function significant advances integrating simulation techniques machine learning challenges selecting suitable data representation learning Graph embedding powerful computational method automatically learns low dimensional representations nodes graph preserving graph topology node properties bridging graph structures machine learning methods Graph embeddings hold great potential efficiently representing MD simulation data studying protein dynamics h4 Results h4 present MDGraphEmb Python library built MDAnalysis specifically designed convert protein MD simulation trajectories graph based representations corresponding graph embeddings transformation enables compression high dimensional noisy trajectories protein simulations,train,MED,,10.1093/bioinformatics/btaf420,
40428110_MED,d,MCI,2025,Detection Gait Events Based Smartphones Deep Learning study aims detect gait events using smartphone combined deep learning evaluate remote effects clinical significance method different elderly populations patients cerebral small vessel disease CSVD total 150 healthy individuals aged 20 70 years asked attach smartphone thighs walk gait cycles self selected low normal high speeds using insole pressure sensor reference standard gait events deep learning model established using BiTCN BiGRU CrossAttention models TCN GRU BiTCN BiGRU compared total 48 elderly 25 healthy 12 mild cognitive impairment 11 Parkinson s disease participated online home assessment completing single task cognitive dual task walking Overall,train,MED,,10.3390/bioengineering12050491,
40722373_MED,b,Parkinson,2025,Artificial Intelligence Diagnostic Use Transcranial Doppler Sonography Scoping Review Current Applications Future Directions Artificial intelligence AI revolutionizing field medical imaging offering unprecedented capabilities data analysis image interpretation decision support Transcranial Doppler TCD Transcranial Color Coded Doppler TCCD widely used non invasive modalities evaluating cerebral hemodynamics acute chronic conditions reliance operator expertise subjective interpretation limits potential AI particularly machine learning deep learning algorithms emerged transformative tool address challenges automating image acquisition optimizing signal quality enhancing diagnostic accuracy Key applications reviewed include automated identification cerebrovascular abnormalities vasospasm embolus detection TCD AI guided workflow optimization real time feedback general ultrasound imaging Despite promising,train,MED,,10.3390/bioengineering12070681,
40806968_MED,b,Parkinson,2025,Transforming Cancer Care Narrative Review Leveraging Artificial Intelligence Advance Immunotherapy Underserved Communities b Purpose b Cancer immunotherapy transformed oncology underserved populations face persistent disparities access outcomes review explores artificial intelligence AI help mitigate barriers b Methods b conducted narrative review based peer reviewed literature selected relevance artificial intelligence cancer immunotherapy healthcare challenges restrictions publication date searched major electronic databases PubMed IEEE Xplore arXiv covering biomedical computational literature search included publications January 2015 April 2024 capture contemporary developments AI cancer immunotherapy b Results b AI tools machine learning natural language processing predictive analytics enhance early detection personalize treatment improve clinical trial,train,MED,,10.3390/jcm14155346,
41011031_MED,a,Alzheimer,2025,Redefining Breast Cancer Care Harnessing Computational Drug Repositioning Breast cancer faces significant therapeutic challenges particularly triple negative breast cancer TNBC limited targeted therapies drug resistance Drug repositioning leverages existing safety pharmacokinetic data expedite identification new indications cost effective benefits compared novo drug discovery critical narrative review examine recent advances computational repositioning strategies breast cancer focusing network based methods computer aided drug design artificial intelligence machine learning transcriptomic signature matching multi omics integration highlight key case studies progressed preclinical validation clinical evaluation assess comparative performance metrics experimental validation outcomes real world success rates present critical methodological challenges including data heterogeneity bias,train,MED,,10.3390/medicina61091640,
40002166_MED,b,Parkinson,2025,Artificial Intelligence Assisted Drug Biomarker Discovery Glioblastoma Scoping Review Literature Background Artificial intelligence AI emerged transformative tool healthcare particularly drug biomarker discovery enhance precision streamline discovery processes optimize treatment strategies Despite potential application AI glioblastoma GB research especially identifying novel biomarkers therapeutic targets remains underexplored aim review map existing literature AI driven approaches biomarker drug discovery GB highlighting key trends gaps current research Design Following PRISMA methodology scoping review examined studies published 2012 2024 Searches conducted multiple databases including MEDLINE PubMed Scopus Cochrane Library Web Science WOS Eligible studies screened relevant data extracted synthesized provide comprehensive overview AI applications GB,train,MED,,10.3390/cancers17040571,
